rhog,PCP_t1,ACC_t1,LWP_t1,IWP_t1,OLR_t1,OSR_t1,PCP_t2,ACC_t2,LWP_t2,IWP_t2,OLR_t2,OSR_t2,PCP_t3,ACC_t3,LWP_t3,IWP_t3,OLR_t3,OSR_t3,PCP_t4,ACC_t4,LWP_t4,IWP_t4,OLR_t4,OSR_t4,PCP_t5,ACC_t5,LWP_t5,IWP_t5,OLR_t5,OSR_t5,PCP_t6,ACC_t6,LWP_t6,IWP_t6,OLR_t6,OSR_t6
0.29439999999999955,3.7471554279,0.0863199979,5.0851783752,0.000856334,240.7515563965,896.9639282227,8.3268127441,3.9610483646,4.517824173,4.4155583382,153.5690307617,800.4752197266,6.4003300667,7.8154215813,2.9266822338,11.8486127853,162.2769317627,840.4400024414,13.7845411301,11.8800563812,5.7312912941,14.007806778,198.6771392822,793.1588745117,18.377828598,21.7235794067,5.4743180275,10.953379631,212.481262207,737.1219482422,19.9153308868,30.598575592,6.2276558876,3.6084434986,231.9481048584,491.3931884766
0.29529999999999956,3.7471554279,0.0863199979,5.0851788521,0.0008558973,240.7515563965,896.9627685547,8.3228759766,3.9607625008,4.5167646408,4.4168996811,153.567779541,800.5107421875,6.3984231949,7.8138823509,2.9262838364,11.8527317047,162.2631378174,840.6096191406,13.7754631042,11.8752584457,5.7300257683,14.0109519958,198.6022491455,793.3698120117,18.3805065155,21.7166976929,5.4754419327,10.9617109299,212.410736084,737.2725830078,19.9266166687,30.5947170258,6.2306461334,3.6094763279,231.9736175537,491.3109130859
0.2961999999999996,3.7471554279,0.0863199979,5.0851793289,0.0008554653,240.7515563965,896.9643554688,8.3190450668,3.9604768753,4.5196809769,4.4143710136,153.5664520264,800.3208618164,6.4096002579,7.8175573349,2.9286284447,11.8455820084,162.2554931641,840.4740600586,13.7907075882,11.8849611282,5.7353191376,13.9992570877,198.7277679443,793.2580566406,18.3914260864,21.7380104065,5.4751157761,10.9427309036,212.4539794922,737.1342773438,19.8900032043,30.6100578308,6.2206411362,3.6039037704,231.9659118652,491.1901245117
0.2970999999999996,3.7471554279,0.0863199979,5.0851798058,0.0008550374,240.7515563965,896.9629516602,8.3151741028,3.9601941109,4.5181727409,4.4161548615,153.5651092529,800.4025878906,6.4057865143,7.8153591156,2.927213192,11.8668699265,162.2423248291,840.6419067383,13.7771110535,11.8776378632,5.7319092751,14.0142421722,198.8278503418,793.3068847656,18.3958034515,21.726480484,5.4770054817,10.9493246078,212.4409790039,737.0352172852,19.9072818756,30.6040382385,6.2241654396,3.6064176559,231.981628418,490.826385498
0.2979999999999996,3.7471554279,0.0863199979,5.0851802826,0.000854616,240.7515411377,896.9624633789,8.3112640381,3.9599103928,4.5171351433,4.4174757004,153.5638122559,800.4594726562,6.4038758278,7.81381464,2.9263260365,11.8520860672,162.2298736572,840.7224731445,13.7661323547,11.8721246719,5.7296977043,14.0243597031,198.83984375,793.3894042969,18.3965263367,21.7181453705,5.4788680077,10.9583120346,212.4414367676,737.174621582,19.9194755554,30.5996170044,6.2278079987,3.6071088314,231.9720153809,491.2457275391
0.29889999999999955,3.7471554279,0.0863199979,5.0851807594,0.0008541997,240.7515411377,896.9630126953,8.307390213,3.9596281052,4.5161180496,4.4187731743,153.5624694824,800.5064086914,6.4019942284,7.8122954369,2.9260568619,11.8759317398,162.2045288086,841.0068359375,13.7572431564,11.8674507141,5.7278232574,14.0251569748,198.6625366211,793.4346313477,18.4010276794,21.711648941,5.479537487,10.9615354538,212.4528198242,737.1213378906,19.9264316559,30.5959358215,6.2297382355,3.6090555191,231.956237793,491.1857299805
0.29979999999999957,3.7471554279,0.0863199979,5.0851807594,0.0008537874,240.7515411377,896.9611206055,8.3035440445,3.959351778,4.5151033401,4.4200687408,153.5611724854,800.5549926758,6.4001083374,7.810781002,2.9249548912,11.8597173691,162.1916503906,841.0578613281,13.7463445663,11.8619832993,5.7258973122,14.0287294388,198.829788208,793.485534668,18.4036769867,21.703578949,5.4810962677,10.9626626968,212.4460601807,737.0005493164,19.9396381378,30.5919399261,6.232506752,3.6101937294,231.9450378418,491.3677062988
0.3006999999999996,3.7471554279,0.0863199979,5.0851812363,0.0008533801,240.7515258789,896.962097168,8.2997055054,3.9590709209,4.5140728951,4.4213767052,153.5598602295,800.6008300781,6.3982510567,7.8092451096,2.923520565,11.8703956604,162.1855773926,840.91796875,13.7372226715,11.8572778702,5.7240447998,14.0387153625,198.630859375,793.6762084961,18.4079532623,21.6970767975,5.4821529388,10.9737138748,212.4706573486,737.0370483398,19.9524497986,30.5887374878,6.2351837158,3.6108765602,231.950958252,491.5928344727
0.30159999999999954,3.7471554279,0.0863199979,5.0851817131,0.0008529793,240.7515106201,896.9619140625,8.2957801819,3.9587979317,4.5125508308,4.4231595993,153.5585784912,800.6636962891,6.3957362175,7.8071956635,2.9223577976,11.8676548004,162.1723937988,841.0172119141,13.7248764038,11.8508749008,5.7213840485,14.0481176376,197.7816772461,793.7235717773,18.4089927673,21.6872520447,5.4836597443,10.979010582,212.4575958252,736.99609375,19.9644794464,30.5833435059,6.2386026382,3.6129770279,231.9369506836,491.5779418945
0.30249999999999955,3.7471554279,0.0863199979,5.0851817131,0.0008525816,240.7515106201,896.9643554688,8.2920837402,3.958533287,4.5115442276,4.4244384766,153.5572662354,800.7102661133,6.3938503265,7.8056983948,2.9214301109,11.8694648743,162.1627655029,841.0922851562,13.7151231766,11.84557724,5.7194657326,14.057302475,198.6385345459,794.0391235352,18.4127483368,21.6794471741,5.4852867126,10.9854040146,212.4530792236,737.0925292969,19.9763946533,30.579416275,6.2407579422,3.6145675182,231.9569702148,491.1691589355
0.30339999999999956,3.7471554279,0.0863199979,5.0851821899,0.0008521889,240.7515106201,896.9641113281,8.2883319855,3.9582612514,4.5105471611,4.4257059097,153.5559844971,800.7598266602,6.3919930458,7.8042125702,2.920735836,11.8682003021,162.1523895264,841.1607666016,13.7055883408,11.8408956528,5.7175898552,14.0649843216,198.7992858887,793.9201049805,18.4158477783,21.6727714539,5.4860029221,10.9952869415,212.4289398193,737.1832275391,19.9873428345,30.5761413574,6.2437438965,3.6148099899,231.9379272461,491.4644165039
0.30429999999999957,3.7471554279,0.0863199979,5.0851826668,0.0008518017,240.7515106201,896.9647216797,8.2845621109,3.9579908848,4.5095238686,4.4269933701,153.5546875,800.8048706055,6.3901376724,7.8027052879,2.9196610451,11.8685407639,162.1382904053,841.264831543,13.695016861,11.8355236053,5.7152070999,14.0775003433,197.8236999512,794.0383911133,18.4193954468,21.6649227142,5.4876775742,11.0032310486,212.4208831787,737.2838134766,19.9980716705,30.5715427399,6.24644804,3.6167507172,231.9440765381,490.7116699219
0.3051999999999996,3.7471554279,0.0863199979,5.0851831436,0.0008514185,240.7515106201,896.9628295898,8.2808618546,3.9577274323,4.5084209442,4.4283599854,153.5534210205,800.8540039062,6.3880395889,7.8011097908,2.9188849926,11.8896551132,162.1253814697,841.393371582,13.6857051849,11.8306694031,5.7133984566,14.0806350708,197.7040557861,794.1434326172,18.4219055176,21.6576480865,5.4888868332,11.0125732422,212.401473999,737.2836914062,20.0086250305,30.5681247711,6.2490596771,3.6178610325,231.9379425049,491.2825622559
0.30609999999999954,3.7471554279,0.0863199979,5.0851836205,0.0008510395,240.7514953613,896.9629516602,8.2771425247,3.9574620724,4.5074009895,4.4296450615,153.552154541,800.9055786133,6.382956028,7.7992448807,2.9170906544,11.8842487335,162.1019897461,841.5133056641,13.6700181961,11.8229007721,5.7099151611,14.0947561264,197.7609405518,794.2912597656,18.423406601,21.6446151733,5.4901099205,11.0202636719,212.4428405762,737.194152832,20.0284576416,30.560049057,6.2541966438,3.6206309795,231.9247283936,491.6302490234
0.30699999999999955,3.7471554279,0.0863199979,5.0851836205,0.0008506647,240.7514953613,896.9620361328,8.2734394073,3.9571955204,4.5063781738,4.4309301376,153.5508880615,800.953918457,6.3811173439,7.7977480888,2.9161236286,11.8867330551,162.0904083252,841.6063232422,13.6595077515,11.81757164,5.7080354691,14.1024217606,197.8171386719,794.4529418945,18.42537117,21.6365528107,5.4916906357,11.0241556168,212.416015625,737.1804199219,20.0410709381,30.5559844971,6.2570924759,3.6216597557,231.9252166748,491.6171875
0.30789999999999956,3.7471554279,0.0863199979,5.0851840973,0.0008502957,240.7514953613,896.9614257812,8.2697620392,3.9569346905,4.5053672791,4.4322037697,153.5498046875,800.9967041016,6.3792996407,7.7962613106,2.9154455662,11.8829612732,162.0790557861,841.6781005859,13.6505117416,11.8129882812,5.7057557106,14.1122016907,197.7965393066,794.4615478516,18.4297389984,21.6300621033,5.4931554794,11.0312681198,212.4388122559,737.173034668,20.0492725372,30.552772522,6.2588429451,3.6232130527,231.9185638428,491.5618591309
0.3087999999999995,3.7471554279,0.0863199979,5.0851845741,0.0008499217,240.7514801025,896.9615478516,8.2661218643,3.9566731453,4.5043654442,4.433465004,153.5485534668,801.0431518555,6.3774590492,7.7947878838,2.9147655964,11.9054813385,162.0707244873,841.8353881836,13.6404600143,11.8077745438,5.7037572861,14.1172809601,197.818069458,794.5524902344,18.4312171936,21.6219787598,5.4940719604,11.0372419357,212.4159545898,737.1384277344,20.0647125244,30.5486984253,6.2619037628,3.6241176128,231.9206237793,491.4262695312
0.30969999999999953,3.7471554279,0.0863199979,5.085185051,0.00084956,240.7514801025,896.961730957,8.2624988556,3.9564156532,4.5033650398,4.4347252846,153.5473022461,801.0924682617,6.3756389618,7.7933087349,2.9141471386,11.8971834183,162.0606689453,841.8908691406,13.631114006,11.8031835556,5.7020273209,14.1269989014,197.8331604004,794.6375732422,18.4366092682,21.6156597137,5.4957084656,11.0417823792,212.4195251465,737.1588134766,20.0713157654,30.5453796387,6.2639126778,3.6254506111,231.9544067383,491.2825012207
0.31059999999999954,3.7471554279,0.0863199979,5.0851855278,0.0008492026,240.7514801025,896.9604492188,8.2588834763,3.9561581612,4.5023374557,4.4360084534,153.5460205078,801.1419067383,6.3737978935,7.7918114662,2.9130096436,11.9145917892,162.0472564697,841.967956543,13.6209049225,11.7979459763,5.6997523308,14.1344089508,197.803604126,794.7386474609,18.4387931824,21.6076049805,5.4967341423,11.0522537231,212.3786010742,737.2166137695,20.084821701,30.5413360596,6.2670001984,3.6264400482,231.9280090332,491.5963439941
0.31149999999999956,3.7471554279,0.0863199979,5.0851855278,0.0008488506,240.7514801025,896.9617919922,8.2552690506,3.9559051991,4.5013475418,4.437253952,153.5447387695,801.1919555664,6.3719849586,7.7903213501,2.9126884937,11.8920783997,162.0347747803,842.1368408203,13.6109724045,11.7932538986,5.6979093552,14.1429738998,197.6859741211,794.8873291016,18.443025589,21.6011009216,5.4985151291,11.0536966324,212.3698883057,737.2362670898,20.0925617218,30.5384254456,6.2687273026,3.6277887821,231.9199371338,491.3879089355
0.31239999999999957,3.7471554279,0.0863199979,5.0851860046,0.0008485019,240.7514801025,896.9644775391,8.2517375946,3.9556543827,4.5002741814,4.4385743141,153.5435028076,801.2427368164,6.3699412346,7.7887730598,2.9117259979,11.8973245621,162.0235595703,842.2398071289,13.600271225,11.7877979279,5.6956782341,14.1506500244,197.7951965332,794.9428100586,18.4459533691,21.5927314758,5.4994997978,11.0632419586,212.385345459,737.0901489258,20.1055812836,30.5336856842,6.2723751068,3.6287174225,231.9040222168,491.7244262695
0.3132999999999995,3.7471554279,0.0863199979,5.0851860046,0.0008481562,240.7514801025,896.9647827148,8.2482671738,3.9554083347,4.4992718697,4.4398207664,153.5422821045,801.2962036133,6.3681163788,7.7873063087,2.9104371071,11.9165678024,162.0138244629,842.2026977539,13.5915031433,11.7833299637,5.6939673424,14.1569824219,197.892791748,795.0049438477,18.4458713531,21.585855484,5.5001811981,11.0737018585,212.3912811279,737.3193969727,20.1156234741,30.5297718048,6.274271965,3.6307265759,231.9421081543,491.4522705078
0.31419999999999954,3.7471554279,0.0863199979,5.0851864815,0.000847816,240.7514801025,896.9642944336,8.2501630783,3.9553780556,4.5027742386,4.4363665581,153.5410308838,801.2531738281,6.370247364,7.7908306122,2.910661459,11.9181232452,161.9902801514,842.2694091797,13.5896081924,11.7863674164,5.6944289207,14.1551399231,197.6092681885,795.1166381836,18.4518318176,21.5907764435,5.5012640953,11.0597267151,212.4072418213,737.1785888672,20.1038227081,30.533744812,6.2719197273,3.6294364929,231.9217224121,491.7877807617
0.31509999999999955,3.7471554279,0.0863199979,5.0851869583,0.0008474792,240.7514648438,896.9621582031,8.2466402054,3.9551315308,4.5017819405,4.437605381,153.5398254395,801.3004760742,6.3684334755,7.789378643,2.9097187519,11.8991394043,161.9818572998,842.2778930664,13.5789680481,11.781121254,5.6920514107,14.1661252975,197.6296691895,795.2412109375,18.4534358978,21.5828723907,5.5022625923,11.072851181,212.3807373047,737.209777832,20.1206073761,30.5301361084,6.2751178741,3.6297957897,231.9050445557,491.8497619629
0.3159999999999995,3.7471554279,0.0863199979,5.0851874352,0.000847146,240.7514648438,896.9645385742,8.2431144714,3.9548845291,4.5007629395,4.4388709068,153.5386047363,801.3499755859,6.3666524887,7.7879056931,2.909018755,11.9166879654,161.970703125,842.3848266602,13.5699291229,11.7766437531,5.6905741692,14.1714725494,197.6399993896,795.5395507812,18.458530426,21.5765628815,5.5037550926,11.0711107254,212.3702545166,737.1876220703,20.1304073334,30.5268554688,6.2771811485,3.6310174465,231.9061584473,491.8773803711
0.3168999999999995,3.7471554279,0.0863199979,5.085187912,0.0008468169,240.7514648438,896.9614257812,8.2396345139,3.9546430111,4.4997444153,4.4401307106,153.5373535156,801.3940429688,6.3648405075,7.786438942,2.9083900452,11.8971786499,161.9588165283,842.4719238281,13.5594978333,11.7714290619,5.6884832382,14.1753396988,197.6313171387,795.5912475586,18.4598140717,21.5685501099,5.5045986176,11.0836820602,212.4047698975,737.2867431641,20.1396694183,30.5225505829,6.2798175812,3.6326711178,231.8867340088,491.9978942871
0.3177999999999995,3.7471554279,0.0863199979,5.085187912,0.0008464914,240.7514648438,896.9621582031,8.2362527847,3.9544067383,4.4987254143,4.4413824081,153.5361633301,801.4413452148,6.3628664017,7.7849488258,2.9074127674,11.9259023666,161.9481658936,842.5708007812,13.550283432,11.7668628693,5.6865663528,14.1837024689,197.6745605469,795.6097412109,18.4631443024,21.5617790222,5.5061998367,11.0844917297,212.3800048828,737.2077636719,20.1481876373,30.5187759399,6.2822580338,3.6339383125,231.8894042969,492.0190124512
0.31869999999999954,3.7471554279,0.0863199979,5.0851883888,0.0008461694,240.751449585,896.9614257812,8.232840538,3.9541687965,4.4977226257,4.4426178932,153.5349578857,801.4891967773,6.3610472679,7.7835078239,2.906514883,11.9310035706,161.9371032715,842.6695556641,13.5400371552,11.7617301941,5.6841464043,14.1933469772,197.6784973145,795.532409668,18.4658985138,21.5539894104,5.50725317,11.0905771255,212.3968811035,737.1166381836,20.1590957642,30.5148239136,6.2847747803,3.635363102,231.8830108643,492.0039978027
0.31959999999999955,3.7471554279,0.0863199979,5.0851883888,0.0008458517,240.751449585,896.9621582031,8.229426384,3.9539363384,4.4967017174,4.4438710213,153.533706665,801.5374145508,6.356010437,7.7816886902,2.9047598839,11.9344921112,161.9262695312,842.7797241211,13.5249671936,11.7542123795,5.6807441711,14.2052688599,197.6361236572,795.7250366211,18.4665355682,21.5409450531,5.5089154243,11.1097860336,212.3576660156,737.2702026367,20.1814804077,30.5074462891,6.2900247574,3.6375169754,231.8805847168,492.001739502
0.3204999999999995,3.7471554279,0.0863199979,5.0851888657,0.0008455371,240.7514343262,896.9621582031,8.2260427475,3.953701973,4.4957003593,4.4451060295,153.5324859619,801.58203125,6.354218483,7.7802467346,2.9043052197,11.9265842438,161.9166259766,842.8224487305,13.5157489777,11.7497673035,5.6792235374,14.2139844894,196.7488861084,795.9938964844,18.4702835083,21.5345668793,5.5100364685,11.1154298782,212.3806152344,737.2482299805,20.190782547,30.5047168732,6.2915387154,3.6388282776,231.8952331543,491.7993164062
0.3213999999999995,3.7471554279,0.0863199979,5.0851893425,0.0008452263,240.7514343262,896.9612426758,8.2227544785,3.9534692764,4.4947152138,4.4463214874,153.5312957764,801.6346435547,6.3522543907,7.7788076401,2.9034819603,11.9240560532,161.9057159424,842.9946899414,13.505109787,11.7445335388,5.6769332886,14.2186393738,196.7406768799,795.9262084961,18.4718856812,21.5263557434,5.5113506317,11.1152362823,212.3482666016,737.2886352539,20.2044620514,30.4993686676,6.2953720093,3.6403534412,231.8946380615,491.9019470215
0.32229999999999953,3.7471554279,0.0863199979,5.0851893425,0.0008449187,240.7514343262,896.9638061523,8.2194929123,3.9532399178,4.4937696457,4.4474964142,153.5301208496,801.6765136719,6.350358963,7.7774062157,2.9027106762,11.926194191,161.8837585449,842.9705810547,13.4958848953,11.74010849,5.6748209,14.22889328,196.7557830811,796.0004272461,18.4759426117,21.5199489594,5.5128893852,11.1186256409,212.4198913574,737.1276245117,20.2123413086,30.4968090057,6.2972164154,3.6410007477,231.8789520264,491.9833984375
0.3231999999999995,3.7471554279,0.0863199979,5.0851898193,0.0008446146,240.7514190674,896.9641723633,8.2161359787,3.9530067444,4.4927754402,4.4487204552,153.5289306641,801.7282714844,6.3485360146,7.7759690285,2.901622057,11.9236745834,161.8712768555,843.0515136719,13.4853496552,11.7349853516,5.6726908684,14.238658905,196.7054443359,796.1425170898,18.4780864716,21.5120372772,5.5136604309,11.1360816956,212.3920898438,737.2194824219,20.2231235504,30.492609024,6.2998056412,3.6427130699,231.890335083,491.9575805664
0.3240999999999995,3.7471554279,0.0863199979,5.0851898193,0.0008443134,240.7514190674,896.9653320312,8.2127065659,3.9527795315,4.4914770126,4.4502396584,153.5277252197,801.7688598633,6.3464775085,7.7742247581,2.9011151791,11.9464769363,161.861831665,843.2291259766,13.4760780334,11.7302093506,5.6711325645,14.2422275543,196.760269165,796.2478637695,18.4810409546,21.5050468445,5.5149855614,11.1418523788,212.3495178223,737.2003173828,20.2321090698,30.4890117645,6.3018951416,3.6441264153,231.8701019287,492.1954040527
0.3249999999999995,3.7471554279,0.0863199979,5.0851902962,0.000844016,240.7514038086,896.9652709961,8.2095165253,3.952555418,4.4941730499,4.4478678703,153.526550293,801.5733642578,6.3589272499,7.7779126167,2.9038157463,11.9392566681,161.8501586914,843.0816650391,13.4948539734,11.7412700653,5.6772789955,14.2271900177,196.6755523682,796.0267944336,18.4951152802,21.5299282074,5.5149798393,11.1075229645,212.3714141846,737.2907104492,20.1906471252,30.506275177,6.2911071777,3.6378319263,231.9022216797,491.663269043
0.3258999999999995,3.7471554279,0.0863199979,5.085190773,0.000843723,240.7514038086,896.9644775391,8.2062425613,3.9523289204,4.4932055473,4.4490637779,153.5253753662,801.6161499023,6.3571662903,7.7765145302,2.9035992622,11.9150180817,161.838973999,843.162902832,13.4850730896,11.7368345261,5.6758513451,14.2338628769,196.6389007568,796.3913574219,18.4980506897,21.5235996246,5.5161566734,11.1160831451,212.3416290283,737.3092041016,20.1999149323,30.5035419464,6.2928776741,3.6388370991,231.8865661621,491.7088623047
0.32679999999999954,3.7471554279,0.0863199979,5.085190773,0.0008434326,240.7514038086,896.9642944336,8.2029323578,3.9521033764,4.4922227859,4.4502687454,153.5242004395,801.6637573242,6.3553776741,7.7751078606,2.9027271271,11.9172735214,161.8284606934,843.2370605469,13.4749193192,11.7318372726,5.6735429764,14.2382955551,196.8692626953,796.1463623047,18.4987277985,21.5155067444,5.5172281265,11.1236686707,212.4175415039,737.1412963867,20.2123603821,30.4987201691,6.2961449623,3.640114069,231.8820648193,491.8172912598
0.3276999999999995,3.7471554279,0.0863199979,5.0851912498,0.0008431451,240.7514038086,896.96484375,8.1997289658,3.9518816471,4.4910578728,4.4516496658,153.5230407715,801.7160644531,6.3532395363,7.7734799385,2.902097702,11.9314622879,161.8176574707,843.354309082,13.4656448364,11.7271318436,5.6718673706,14.2506961823,196.6977386475,796.4294433594,18.5048885345,21.508939743,5.5188622475,11.1274757385,212.3901062012,737.2493896484,20.2199573517,30.495595932,6.2978982925,3.6415646076,231.8656616211,492.1999511719
0.3285999999999995,3.7471554279,0.0863199979,5.0851912498,0.0008428608,240.7513885498,896.9635009766,8.1964521408,3.9516572952,4.490070343,4.452858448,153.5218505859,801.7602539062,6.3514299393,7.7720742226,2.9012401104,11.9166145325,161.809463501,843.4028930664,13.4553823471,11.7221221924,5.6697907448,14.2562446594,196.5993652344,796.631652832,18.5058078766,21.5011329651,5.5198431015,11.1340141296,212.3750152588,737.3016967773,20.2332763672,30.4910812378,6.3011951447,3.6430401802,231.9006500244,491.8114624023
0.3294999999999995,3.7471554279,0.0863199979,5.0851917267,0.00084258,240.7513885498,896.9629516602,8.193195343,3.9514346123,4.4890885353,4.4540691376,153.5206756592,801.8159179688,6.3496775627,7.7706441879,2.9002325535,11.9373722076,161.7854309082,843.4219970703,13.4465332031,11.7178525925,5.6678171158,14.2629814148,196.5869903564,796.5407104492,18.5073242188,21.4945716858,5.521068573,11.1358175278,212.3611907959,737.1849365234,20.2424526215,30.4876708984,6.3035554886,3.6441292763,231.8959960938,491.779876709
0.33039999999999947,3.7471554279,0.0863199979,5.0851917267,0.0008422938,240.7513885498,896.9613647461,8.1899309158,3.951212883,4.4880838394,4.455288887,153.5195465088,801.8558959961,6.3479132652,7.7692160606,2.8995809555,11.946141243,161.7749481201,843.5016479492,13.4377260208,11.7135915756,5.6662287712,14.2700691223,196.6210327148,796.6226196289,18.508934021,21.4882335663,5.5220193863,11.1470823288,212.3912353516,737.1792602539,20.2543125153,30.4848251343,6.3056740761,3.644765377,231.8892974854,491.7485046387
0.3312999999999995,3.7471554279,0.0863199979,5.0851922035,0.000842019,240.7513885498,896.9618530273,8.186750412,3.9509928226,4.4869589806,4.4566302299,153.5183563232,801.907043457,6.3457827568,7.7676496506,2.8988673687,11.9269733429,161.7632293701,843.5927734375,13.4267253876,11.7082309723,5.6638555527,14.2769851685,196.6551208496,796.7545776367,18.5140094757,21.4802417755,5.5233359337,11.1579246521,212.3478088379,737.2951660156,20.2653656006,30.4806747437,6.3084115982,3.6460087299,231.8733520508,492.0749511719
0.3321999999999995,3.7471554279,0.0863199979,5.0851922035,0.000841748,240.751373291,896.9608764648,8.1835365295,3.9507741928,4.4859704971,4.4578390121,153.5171966553,801.9532470703,6.3440093994,7.7662372589,2.8982746601,11.9555206299,161.7525787354,844.0974731445,13.4181604385,11.7040529251,5.6621136665,14.2819833755,196.6141204834,796.8436279297,18.5168800354,21.4739742279,5.5249319077,11.1636781693,212.3424835205,737.4005737305,20.2757720947,30.4774494171,6.3107028008,3.6470003128,231.869720459,492.0461730957
0.3330999999999995,3.7471554279,0.0863199979,5.0851926804,0.0008414792,240.751373291,896.9619140625,8.1803359985,3.9505558014,4.4849720001,4.4590539932,153.5160522461,801.9992675781,6.342186451,7.7648077011,2.8974194527,11.9577693939,161.7422637939,844.1861572266,13.4080438614,11.6990938187,5.6599931717,14.28885746,196.6259613037,796.8543701172,18.5178699493,21.4659996033,5.5257411003,11.1658430099,212.3917541504,737.1395874023,20.2871131897,30.4730682373,6.3141946793,3.64793396,231.8706970215,492.1996765137
0.3339999999999995,3.7471554279,0.0863199979,5.0851926804,0.0008412132,240.751373291,896.9609375,8.17715168,3.9503397942,4.4839763641,4.4602608681,153.5149078369,802.0397338867,6.3404231071,7.7634062767,2.8965132236,11.9539871216,161.730255127,844.1918334961,13.3990068436,11.6948108673,5.6585259438,14.2981920242,196.5606689453,797.0252075195,18.5226860046,21.4600734711,5.5272941589,11.1707019806,212.3643798828,737.3311157227,20.2947273254,30.4699554443,6.3157086372,3.6496198177,231.8704986572,492.0979003906
0.3348999999999995,3.7471554279,0.0863199979,5.0851931572,0.00084095,240.751373291,896.9605102539,8.1739902496,3.9501268864,4.4825544357,4.4618816376,153.5137634277,802.1156616211,6.3337726593,7.7610559464,2.8947618008,11.9562397003,161.7213287354,844.3832397461,13.3804626465,11.6856603622,5.6537942886,14.3118896484,196.5406494141,797.1549072266,18.5215301514,21.4431438446,5.5291867256,11.1795377731,212.3517608643,737.2236328125,20.3223075867,30.4600944519,6.3226337433,3.6526606083,231.8586883545,492.280090332
0.3357999999999995,3.7471554279,0.0863199979,5.0851931572,0.0008406896,240.751373291,896.9607543945,8.1708335876,3.9499115944,4.4815716743,4.4630727768,153.5126495361,802.1638183594,6.3320493698,7.7596616745,2.8935668468,11.961476326,161.7098388672,844.4108886719,13.3704004288,11.6807537079,5.6516990662,14.3225946426,196.508102417,797.2715454102,18.5235500336,21.4354801178,5.5297074318,11.187836647,212.3349914551,737.2258911133,20.3319244385,30.4553565979,6.3252043724,3.6548449993,231.8634033203,491.9837341309
0.3366999999999995,3.7471554279,0.0863199979,5.085193634,0.000840433,240.7513580322,896.9634399414,8.1677026749,3.9497015476,4.480588913,4.4642648697,153.511505127,802.2022094727,6.3303794861,7.7582817078,2.8930473328,11.9504137039,161.7024841309,844.4533081055,13.3612604141,11.6765317917,5.6498389244,14.327126503,196.6193695068,797.3178710938,18.5267028809,21.4293193817,5.5310897827,11.1978960037,212.3572845459,737.1284790039,20.3410339355,30.4529190063,6.3266987801,3.6555383205,231.883682251,491.784362793
0.33759999999999946,3.7471554279,0.0863199979,5.085193634,0.0008401786,240.7513580322,896.9633789062,8.1666402817,3.9495522976,4.4853401184,4.4597320557,153.5103607178,802.0803833008,6.3373532295,7.7633695602,2.8942964077,11.9545869827,161.6953735352,844.4263916016,13.3681440353,11.6843309402,5.6526389122,14.3182010651,196.6166992188,797.2776489258,18.5337505341,21.4436340332,5.5309247971,11.181763649,212.3630828857,737.2114257812,20.3175106049,30.4628715515,6.3206009865,3.6516590118,231.856628418,492.2568359375
0.33849999999999947,3.7471554279,0.0863199979,5.0851941109,0.0008399268,240.7513580322,896.9631958008,8.1636199951,3.9493489265,4.4843797684,4.4608960152,153.5092773438,802.1215209961,6.3356699944,7.7620244026,2.893648386,11.9665088654,161.6688232422,844.5567016602,13.3594293594,11.6802625656,5.6512231827,14.3261880875,196.4504089355,797.7769165039,18.5380249023,21.4376106262,5.5322136879,11.1861467361,212.3515625,737.2227172852,20.325466156,30.4599475861,6.3226461411,3.6528935432,231.8655548096,492.1162109375
0.3393999999999995,3.7471554279,0.0863199979,5.0851945877,0.0008396769,240.7513580322,896.963684082,8.1607093811,3.949146986,4.4830799103,4.4623804092,153.5081329346,802.198425293,6.3320465088,7.7601351738,2.8924012184,11.965051651,161.661026001,844.6423339844,13.3455591202,11.6735076904,5.6478362083,14.3371257782,196.4347381592,797.8312988281,18.5380592346,21.4258518219,5.5335865021,11.1977977753,212.3577728271,737.2599487305,20.3439712524,30.4532909393,6.32710886,3.6551303864,231.8545074463,492.0288085938
0.3402999999999995,3.7471554279,0.0863199979,5.0851945877,0.0008394308,240.7513580322,896.96484375,8.1576318741,3.9489376545,4.4821038246,4.463561058,153.507019043,802.2396850586,6.3303923607,7.7587599754,2.891879797,11.9601249695,161.6526184082,844.6784667969,13.3366012573,11.6693296432,5.6461224556,14.3413467407,196.5175476074,797.8825073242,18.5403385162,21.4196968079,5.5342006683,11.2075490952,212.3205871582,737.3400878906,20.3555641174,30.4498577118,6.329521656,3.6559550762,231.8509521484,492.3557434082
0.3411999999999995,3.7471554279,0.0863199979,5.0851945877,0.0008391869,240.7513580322,896.9643554688,8.1568470001,3.9488353729,4.4801721573,4.4655647278,153.5058898926,802.3250732422,6.3267755508,7.7564096451,2.8906929493,11.9651632309,161.6432800293,844.7827148438,13.3241071701,11.6625976562,5.6434850693,14.3483629227,196.5504302979,797.9651489258,18.5423355103,21.4089050293,5.5364127159,11.212471962,212.3102874756,737.3548583984,20.3690948486,30.4440383911,6.3330683708,3.6581389904,231.8589324951,492.0746154785
