ag,PCP_t1,ACC_t1,LWP_t1,IWP_t1,OLR_t1,OSR_t1,PCP_t2,ACC_t2,LWP_t2,IWP_t2,OLR_t2,OSR_t2,PCP_t3,ACC_t3,LWP_t3,IWP_t3,OLR_t3,OSR_t3,PCP_t4,ACC_t4,LWP_t4,IWP_t4,OLR_t4,OSR_t4,PCP_t5,ACC_t5,LWP_t5,IWP_t5,OLR_t5,OSR_t5,PCP_t6,ACC_t6,LWP_t6,IWP_t6,OLR_t6,OSR_t6
348.1090000000009,3.7471554279,0.0863199979,5.0851964951,0.0008371043,240.7512054443,896.9647827148,7.7464647293,3.9230437279,4.2820358276,4.6901130676,153.1930389404,808.2167358398,5.9664459229,7.5014166832,2.7639651299,12.3640651703,158.4573974609,858.2618408203,10.3978328705,10.7076396942,5.1059861183,15.9622983932,193.4018096924,821.0079345703,19.4927082062,19.7653160095,5.9430165291,12.4696073532,211.4138946533,733.4505615234,22.7129325867,29.8108348846,6.7937874794,3.8364808559,231.1979064941,498.7186584473
349.2600000000009,3.7471554279,0.0863199979,5.0851964951,0.0008368777,240.7512054443,896.9638671875,7.7517027855,3.9233558178,4.2857151031,4.6861262321,153.1985778809,808.0993652344,5.9738092422,7.5060815811,2.765763998,12.3588981628,158.5117492676,858.052734375,10.4600887299,10.7244663239,5.1173014641,15.9335699081,193.4525299072,820.4965209961,19.4971733093,19.8046798706,5.93937397,12.428560257,211.4467773438,733.4479980469,22.6483707428,29.8319854736,6.7793283463,3.8296468258,231.23046875,498.5321655273
350.41100000000085,3.7471554279,0.0863199979,5.0851969719,0.0008366524,240.7512054443,896.9649658203,7.7569928169,3.9236731529,4.2894134521,4.6821084023,153.2041320801,807.9946289062,5.9799017906,7.5106301308,2.7672200203,12.3566169739,158.5687713623,857.8770141602,10.5173425674,10.739777565,5.1277103424,15.9091339111,193.429901123,820.0458984375,19.4950237274,19.8390140533,5.9339795113,12.4041976929,211.3895111084,733.5569458008,22.5935916901,29.8481788635,6.767988205,3.82477808,231.2311859131,498.4744873047
351.56200000000086,3.7471554279,0.0863199979,5.0851969719,0.0008364274,240.7512054443,896.9649658203,7.762193203,3.9239866734,4.2927093506,4.6784896851,153.2094573975,807.9597167969,5.9868664742,7.5148329735,2.7695724964,12.343665123,158.6207580566,857.8291015625,10.5776262283,10.7557287216,5.1387600899,15.879732132,193.7113037109,819.4451904297,19.4960975647,19.8757572174,5.9294214249,12.3669214249,211.4584960938,733.4366455078,22.5318470001,29.8668441772,6.7552418709,3.8183748722,231.2493896484,498.3692626953
352.7130000000009,3.7471554279,0.0863199979,5.0851974487,0.0008362037,240.7512054443,896.9631347656,7.7675185204,3.9243047237,4.2964038849,4.6744761467,153.2150115967,807.8552246094,5.9943208694,7.519510746,2.7713124752,12.3373775482,158.680770874,857.5084838867,10.6400060654,10.7728357315,5.1503324509,15.8496847153,193.74168396,818.9454956055,19.4977836609,19.9144802094,5.9243311882,12.3402070999,211.4539642334,733.5664672852,22.4688491821,29.8867301941,6.7411279678,3.8124570847,231.278793335,497.9749450684
353.8640000000009,3.7471554279,0.0863199979,5.0851979256,0.0008359806,240.7512054443,896.9645385742,7.772851944,3.9246213436,4.300101757,4.6704483032,153.2205505371,807.7467651367,6.0003418922,7.5240330696,2.7729897499,12.3321371078,158.7325134277,857.4322509766,10.6971321106,10.7882499695,5.1605124474,15.8250722885,193.7035675049,818.5234985352,19.4930782318,19.9476776123,5.9189696312,12.304271698,211.4752502441,733.3975830078,22.4148387909,29.9016342163,6.7303776741,3.8083708286,231.2936096191,497.6846923828
355.0150000000009,3.7471554279,0.0863199979,5.0851974487,0.0008357582,240.7512054443,896.9651489258,7.7782263756,3.9249413013,4.3038110733,4.6664123535,153.2261047363,807.6471557617,6.0078167915,7.5287151337,2.7749333382,12.3257465363,158.7887115479,857.2184448242,10.7595396042,10.8054666519,5.172003746,15.7938089371,193.727355957,818.0277709961,19.4925479889,19.9856910706,5.913957119,12.2724475861,211.4683074951,733.5116577148,22.3518333435,29.9205322266,6.7173304558,3.8023753166,231.301361084,497.6859741211
356.1660000000009,3.7471554279,0.0863199979,5.0851974487,0.0008355366,240.7512054443,896.9649658203,7.783598423,3.9252617359,4.307513237,4.6623792648,153.2316436768,807.5405273438,6.0152792931,7.5333981514,2.776545763,12.3190765381,158.8448028564,856.8920288086,10.8206653595,10.8223819733,5.1830821037,15.7656755447,193.8725128174,817.1304931641,19.4899787903,20.0225868225,5.9083371162,12.2379055023,211.5066986084,733.4469604492,22.2941360474,29.9384078979,6.7044754028,3.7970998287,231.3279724121,497.3137817383
357.3170000000009,3.7471554279,0.0863199979,5.0851979256,0.000835316,240.7512054443,896.9649658203,7.7889642715,3.9255819321,4.3112015724,4.6583662033,153.2371520996,807.4302978516,6.0213809013,7.5379109383,2.7778589725,12.3159122467,158.9032745361,856.6306762695,10.8783016205,10.8383369446,5.1937637329,15.7382411957,193.9099884033,816.7052612305,19.4823284149,20.0561122894,5.9022927284,12.2104539871,211.5370483398,733.3977661133,22.2388286591,29.953458786,6.6935577393,3.7927830219,231.3362121582,497.381439209
358.46800000000087,3.7471554279,0.0863199979,5.0851984024,0.0008350961,240.7512054443,896.9649658203,7.7943611145,3.9259033203,4.314895153,4.654337883,153.2427062988,807.3239746094,6.0288791656,7.542579174,2.7797932625,12.3108081818,158.9565582275,856.4255371094,10.9388570786,10.8553152084,5.2047286034,15.710308075,193.7981872559,816.2777099609,19.4784088135,20.0922336578,5.8966312408,12.1836967468,211.5324554443,733.4326171875,22.181230545,29.9703216553,6.6819806099,3.787676096,231.3656311035,497.2016296387
359.6190000000009,3.7471554279,0.0863199979,5.0851984024,0.0008348769,240.7512054443,896.9652099609,7.799762249,3.9262259007,4.318567276,4.6503367424,153.2482910156,807.2246704102,6.0364589691,7.5472326279,2.7820591927,12.2976512909,159.0142669678,856.2128295898,11.0003662109,10.8728208542,5.2163720131,15.6799135208,193.9069671631,815.8570556641,19.4738063812,20.12931633,5.891146183,12.1526355743,211.5556182861,733.4885864258,22.1223526001,29.9879436493,6.6693143845,3.7824368477,231.3882141113,496.8075256348
360.7700000000009,3.7471554279,0.0863199979,5.0851988792,0.0008346586,240.7512054443,896.9635009766,7.8051762581,3.9265499115,4.3222193718,4.6463508606,153.2537841797,807.1198730469,6.0424337387,7.5517024994,2.7836995125,12.2955360413,159.0671844482,856.0403442383,11.056137085,10.8883972168,5.2262759209,15.6532583237,194.0015869141,815.3511962891,19.4648513794,20.1604442596,5.8856272697,12.1257619858,211.5374298096,733.516784668,22.0731697083,30.001115799,6.6597614288,3.77871418,231.3998413086,496.6674194336
361.9210000000009,3.7471554279,0.0863199979,5.0851988792,0.000834441,240.7512054443,896.9651489258,7.810605526,3.9268739223,4.3258829117,4.6423549652,153.2593383789,807.0180053711,6.0499854088,7.5563502312,2.7855701447,12.2838582993,159.1217041016,855.7599487305,11.1161470413,10.9055643082,5.2371482849,15.6258354187,194.098236084,814.9016113281,19.4592857361,20.1956348419,5.8810391426,12.0853319168,211.553817749,733.6677856445,22.011838913,30.0171756744,6.6480922699,3.7740437984,231.4041595459,496.6096191406
363.0720000000009,3.7471554279,0.0863199979,5.0851993561,0.0008342245,240.7512054443,896.9651489258,7.8160543442,3.9272019863,4.3295669556,4.6383414268,153.2648620605,806.9187011719,6.0559887886,7.5608372688,2.7878658772,12.2785348892,159.1753692627,855.7255859375,11.1725196838,10.9216499329,5.2475385666,15.5951004028,194.0624389648,814.4857788086,19.4484367371,20.2275218964,5.8744044304,12.0698299408,211.5818939209,733.6350708008,21.9635944366,30.0299968719,6.6386394501,3.7707092762,231.4221496582,496.3545837402
364.2230000000009,3.7471554279,0.0863199979,5.0851993561,0.0008340087,240.7512207031,896.9652099609,7.8214187622,3.9275226593,4.3333649635,4.6342110634,153.2704162598,806.8184204102,6.0638680458,7.5656270981,2.7898156643,12.2730779648,159.230255127,855.4619140625,11.2327070236,10.9392271042,5.2587203979,15.5632867813,194.1068878174,814.0278320312,19.4419116974,20.2627944946,5.8690681458,12.0343379974,211.6039428711,733.5876464844,21.9033470154,30.0460300446,6.6267623901,3.7664208412,231.4255371094,496.1958312988
365.37400000000093,3.7471554279,0.0863199979,5.0851993561,0.0008337938,240.7512207031,896.9646606445,7.8264203072,3.9278352261,4.3373246193,4.6299576759,153.275970459,806.662109375,6.0745902061,7.5708837509,2.7929787636,12.2617769241,159.28565979,855.2686157227,11.3022632599,10.9600782394,5.2721838951,15.5287818909,194.2533874512,813.4511108398,19.4409294128,20.3075561523,5.8633627892,11.9932508469,211.6062774658,733.6134033203,21.832567215,30.06914711,6.6111545563,3.7586312294,231.4694213867,495.9999084473
366.52500000000094,3.7471554279,0.0863199979,5.0851998329,0.0008335799,240.7512207031,896.9652099609,7.8317337036,3.9281578064,4.3394994736,4.6273841858,153.2814788818,806.6937255859,6.0732631683,7.573029995,2.7925257683,12.2663393021,159.3384399414,854.9935913086,11.3335781097,10.9670228958,5.2763814926,15.5193405151,194.2626190186,813.3273925781,19.4075126648,20.3132915497,5.8549380302,12.0086145401,211.6278076172,733.7929077148,21.8310527802,30.0618724823,6.6143755913,3.7625677586,231.4680023193,496.0641479492
367.67600000000095,3.7471554279,0.0863199979,5.0851998329,0.0008333668,240.7512207031,896.9649658203,7.8370800018,3.9284818172,4.3430953026,4.6234531403,153.2870178223,806.5977172852,6.0809412003,7.5775938034,2.7946970463,12.2580242157,159.3940734863,854.7681884766,11.3926038742,10.9843358994,5.2873501778,15.4860467911,194.5252075195,812.7977905273,19.3966407776,20.347120285,5.8483161926,11.9706773758,211.6097564697,733.830078125,21.7818374634,30.0763587952,6.6041722298,3.7577736378,231.4733581543,496.010559082
368.8270000000009,3.7471554279,0.0863199979,5.0852003098,0.0008331543,240.7512207031,896.9653320312,7.8428502083,3.9288201332,4.3459715843,4.6202096939,153.2925567627,806.5433349609,6.0862145424,7.5812072754,2.7972478867,12.2473068237,159.4454650879,854.7213134766,11.4460144043,10.9993743896,5.2970151901,15.4588031769,194.5542907715,812.417175293,19.3780517578,20.3750915527,5.8410415649,11.9458837509,211.6599273682,733.9830932617,21.7413291931,30.0852870941,6.5970025063,3.7559998035,231.4940643311,495.7691955566
369.9780000000009,3.7471554279,0.0863199979,5.0852003098,0.0008329427,240.7512207031,896.9649658203,7.8482904434,3.9291470051,4.3495693207,4.6162829399,153.2980499268,806.4450073242,6.0920271873,7.5855813026,2.7985627651,12.2424516678,159.5035705566,854.3881225586,11.4998397827,11.0150413513,5.306581974,15.4357118607,194.6295623779,812.0684814453,19.3597373962,20.4034080505,5.832690239,11.9264173508,211.6203765869,733.9130859375,21.6992530823,30.0940608978,6.5902647972,3.7537157536,231.4966583252,495.7863769531
371.12900000000093,3.7471554279,0.0863199979,5.0852007866,0.0008327318,240.7512207031,896.9650878906,7.8539323807,3.9294958115,4.3531899452,4.6122984886,153.3035888672,806.3538208008,6.0997600555,7.5901913643,2.8007910252,12.2347211838,159.5536956787,854.1321411133,11.5591554642,11.0330085754,5.3177571297,15.4012413025,194.7082214355,811.5629882812,19.3457965851,20.4375705719,5.8253245354,11.9059000015,211.6450195312,734.0214233398,21.6475219727,30.1086463928,6.579600811,3.7496881485,231.5012054443,495.5682678223
372.28000000000094,3.7471554279,0.0863199979,5.0852007866,0.0008325215,240.7512207031,896.9650878906,7.8583660126,3.9297902584,4.3535299301,4.6116199493,153.3091278076,806.3471069336,6.1012015343,7.5909256935,2.8021929264,12.2325239182,159.6087646484,854.0269775391,11.6020469666,11.0421218872,5.3249182701,15.3871564865,194.654510498,811.373046875,19.318403244,20.4524536133,5.8167905807,11.8983278275,211.6614532471,734.1268310547,21.6353435516,30.1079025269,6.5792899132,3.750800848,231.516494751,495.4729919434
373.43100000000095,3.7471554279,0.0863199979,5.0852012634,0.0008323122,240.7512207031,896.96484375,7.86378479,3.9301147461,4.3570480347,4.6077680588,153.314666748,806.2536010742,6.1088452339,7.5954079628,2.804494381,12.2242527008,159.6620330811,853.7733764648,11.6597061157,11.0595417023,5.335542202,15.3576774597,194.6768188477,810.969909668,19.3027667999,20.4846515656,5.8091292381,11.8709096909,211.6645050049,734.3700561523,21.5880527496,30.1205749512,6.5698919296,3.7474489212,231.5485687256,495.235168457
374.58200000000096,3.7471554279,0.0863199979,5.0852012634,0.0008321035,240.7512207031,896.9649658203,7.8692035675,3.9304420948,4.3605446815,4.6039304733,153.3202056885,806.1604003906,6.1145567894,7.5996608734,2.8064754009,12.2182598114,159.7110443115,853.6263427734,11.7123622894,11.0751905441,5.3451185226,15.330245018,194.7153625488,810.6016845703,19.28033638,20.511724472,5.8010497093,11.8557538986,211.7024536133,734.5053710938,21.5492687225,30.1288108826,6.5635294914,3.7455382347,231.5265960693,495.4660949707
375.73300000000097,3.7471554279,0.0863199979,5.0852012634,0.0008318958,240.7512207031,896.9650878906,7.8757882118,3.9308083057,4.3669090271,4.597219944,153.3257293701,805.996887207,6.1241278648,7.6071119308,2.8088655472,12.2081346512,159.7676391602,853.2873535156,11.774638176,11.0971565247,5.357149601,15.2918338776,194.8879089355,810.0944213867,19.2649459839,20.5508651733,5.7930035591,11.8220357895,211.7338867188,734.4664306641,21.4936351776,30.1462879181,6.551176548,3.740067482,231.5446014404,495.0570068359
376.8840000000009,3.7471554279,0.0863199979,5.0852017403,0.0008316888,240.7512207031,896.96484375,7.8812556267,3.9311344624,4.3704595566,4.5933351517,153.331237793,805.9027099609,6.1319127083,7.6116166115,2.8116049767,12.2051067352,159.8190155029,853.1130371094,11.8323316574,11.1152200699,5.3682312965,15.2643461227,194.8706359863,809.7515869141,19.2473182678,20.5837287903,5.7842206955,11.7987823486,211.7013549805,734.5794067383,21.4479560852,30.1582756042,6.5429210663,3.7362718582,231.5547943115,495.2041931152
378.03500000000093,3.7471554279,0.0863199979,5.0852017403,0.0008314825,240.7512207031,896.965637207,7.8867921829,3.931466341,4.3740115166,4.5894379616,153.3367919922,805.8057250977,6.1375851631,7.615913868,2.8137180805,12.194694519,159.870803833,852.9417724609,11.8837423325,11.1308994293,5.3773713112,15.2376089096,194.7942657471,809.4263916016,19.2248439789,20.609539032,5.7764387131,11.7760419846,211.7447052002,734.7236328125,21.4150428772,30.1661834717,6.536798954,3.7347056866,231.5726776123,494.9118041992
379.18600000000094,3.7471554279,0.0863199979,5.0852022171,0.0008312771,240.7512512207,896.9650878906,7.8908977509,3.9317560196,4.3738923073,4.5892271996,153.3423156738,805.8212280273,6.1406388283,7.6163582802,2.8150017262,12.1912822723,159.9235076904,852.6823730469,11.92872715,11.1411600113,5.3851971626,15.2160425186,194.9136505127,809.126159668,19.1968288422,20.626329422,5.7681493759,11.7660646439,211.7115020752,734.9292602539,21.3959922791,30.16705513,6.5348134041,3.7356104851,231.5751495361,494.8950500488
380.33700000000096,3.7471554279,0.0863199979,5.0852022171,0.0008310718,240.7512512207,896.9654541016,7.8964533806,3.9320874214,4.3777494431,4.5850272179,153.3478393555,805.7079467773,6.1469573975,7.6210098267,2.8174476624,12.1853027344,159.9775695801,852.5823364258,11.9808254242,11.1576871872,5.3948469162,15.1874313354,194.9563598633,808.7637329102,19.1739463806,20.6533985138,5.7590904236,11.7522325516,211.7116546631,735.0549316406,21.3592967987,30.1742630005,6.529337883,3.7338092327,231.6032409668,494.7358398438
381.48800000000097,3.7471554279,0.0863199979,5.0852022171,0.0008308681,240.7512512207,896.9655761719,7.9019684792,3.932420969,4.3812389374,4.5811977386,153.3533477783,805.6233520508,6.154779911,7.6254463196,2.8199794292,12.1774215698,160.0311584473,852.2258911133,12.0368366241,11.1757411957,5.4054141045,15.1611776352,194.990737915,808.4197387695,19.1586551666,20.6852340698,5.7500596046,11.7263507843,211.7285766602,734.9895629883,21.3175754547,30.1861610413,6.5206007957,3.7305488586,231.600112915,494.6994934082
382.639000000001,3.7471554279,0.0863199979,5.0852026939,0.0008306648,240.7512512207,896.9651489258,7.9074883461,3.932754755,4.3846898079,4.5773992538,153.3569488525,805.533996582,6.1603422165,7.6296429634,2.8220562935,12.1727428436,160.0789489746,852.1116943359,12.0863761902,11.1912813187,5.4143476486,15.096903801,195.0545349121,807.8846435547,19.1270847321,20.7101421356,5.7365918159,11.7163000107,211.7497406006,735.3536987305,21.2952690125,30.1872959137,6.519056797,3.7308998108,231.6066894531,494.7804260254
383.790000000001,3.7471554279,0.0863199979,5.0852031708,0.0008304625,240.7512512207,896.96484375,7.9130129814,3.9330897331,4.388150692,4.5735931396,153.3624267578,805.4505615234,6.1681642532,7.6340465546,2.8245685101,12.1621332169,160.1322021484,851.795715332,12.1414308548,11.2093191147,5.425052166,15.1025247574,195.0139770508,807.7333374023,19.1117477417,20.7403697968,5.7327194214,11.6901292801,211.7481231689,735.4516601562,21.2460899353,30.2030086517,6.5078907013,3.7263896465,231.6264953613,494.3936157227
384.941000000001,3.7471554279,0.0863199979,5.0852031708,0.0008302607,240.7512512207,896.9652099609,7.9185214043,3.9334225655,4.3916153908,4.5697865486,153.3679504395,805.356262207,6.173687458,7.6382265091,2.8265998363,12.1610946655,160.1826477051,851.6130981445,12.1898851395,11.2248420715,5.4337735176,15.0443887711,195.1337585449,807.2642211914,19.0780124664,20.7642059326,5.719379425,11.6771316528,212.0824279785,735.661315918,21.2251968384,30.2038879395,6.5060696602,3.7271809578,231.6385192871,494.2616577148
386.092000000001,3.7471554279,0.0863199979,5.0852036476,0.0008300599,240.7512512207,896.9651489258,7.9240427017,3.9337556362,4.3950753212,4.5659828186,153.3734741211,805.2694702148,6.1792778969,7.642393589,2.8290755749,12.153588295,160.2376556396,851.4364624023,12.2390317917,11.2409791946,5.4428601265,15.0149040222,195.1730194092,806.91015625,19.050819397,20.7887554169,5.710091114,11.6594142914,212.1312561035,735.5387573242,21.1938972473,30.2100124359,6.500939846,3.726099968,231.6485137939,494.3055725098
387.24300000000096,3.7471554279,0.0863199979,5.0852036476,0.0008298596,240.7512512207,896.9652099609,7.9295911789,3.9340910912,4.3985242844,4.5621852875,153.3789978027,805.188293457,6.1870036125,7.6467847824,2.8315083981,12.149772644,160.2866668701,851.1790161133,12.290930748,11.2584476471,5.4529008865,14.9905471802,195.2976989746,806.5966186523,19.0276451111,20.8168067932,5.7016587257,11.6455287933,212.1254272461,735.8717041016,21.1582756042,30.2192993164,6.4942760468,3.7231588364,231.6553039551,494.328918457
388.394000000001,3.7471554279,0.0863199979,5.0852041245,0.0008296602,240.7512512207,896.9651489258,7.9351463318,3.9344274998,4.4019498825,4.5584096909,153.3845367432,805.1036987305,6.1924257278,7.6509141922,2.8335826397,12.1393594742,160.3359832764,850.974609375,12.3382482529,11.2739543915,5.4612283707,14.9917736053,195.2578582764,806.4257202148,19.0068817139,20.8389568329,5.6972131729,11.6252393723,212.1646118164,735.7647705078,21.1235122681,30.2287025452,6.4875941277,3.7204525471,231.6791687012,494.0624694824
389.545000000001,3.7471554279,0.0863199979,5.0852041245,0.0008294617,240.7512512207,896.9652709961,7.9407086372,3.9347624779,4.4053649902,4.5546607971,153.390045166,805.0216674805,6.19795084,7.6550335884,2.8362526894,12.1330299377,160.4026641846,850.8258056641,12.3864116669,11.2900276184,5.4700031281,14.9656457901,195.3549499512,806.1102905273,18.9797992706,20.8625965118,5.6887235641,11.608250618,212.1649627686,736.0108032227,21.0954227448,30.2340641022,6.4831361771,3.7194390297,231.6806793213,494.0391235352
390.696000000001,3.7471554279,0.0863199979,5.0852041245,0.0008292637,240.7512512207,896.9655151367,7.9459943771,3.9350972176,4.407886982,4.5517821312,153.3955993652,804.950012207,6.2047352791,7.6584253311,2.8386969566,12.1252813339,160.4566497803,850.5788574219,12.4357223511,11.305893898,5.4790196419,14.9179153442,195.3242950439,805.737487793,18.9436626434,20.8868160248,5.675599575,11.5949907303,212.170425415,736.2454223633,21.0745849609,30.235994339,6.4811840057,3.7195568085,231.6976776123,493.8676452637
391.847000000001,3.7471554279,0.0863199979,5.0852041245,0.0008290666,240.7512512207,896.9653930664,7.9515666962,3.9354343414,4.4112882614,4.5480308533,153.4010925293,804.8695678711,6.2101917267,7.6625165939,2.8407821655,12.1240186691,160.5234222412,850.3179931641,12.4828147888,11.3218975067,5.487631321,14.8840618134,195.4734954834,805.0294799805,18.915178299,20.9097537994,5.6667375565,11.5826692581,212.1877288818,736.3524780273,21.046043396,30.2419872284,6.4758629799,3.7185797691,231.6779174805,494.0780334473
392.998000000001,3.7471554279,0.0863199979,5.0852046013,0.0008288702,240.7512512207,896.9655151367,7.957136631,3.9357714653,4.4146814346,4.5442881584,153.4066314697,804.7893066406,6.2178816795,7.6668300629,2.8436105251,12.1144704819,160.5904998779,850.0537719727,12.5326538086,11.3392486572,5.497379303,14.8558092117,195.5250091553,804.9120483398,18.8893413544,20.9356536865,5.6576762199,11.5707073212,212.1813812256,736.6376342773,21.0124492645,30.2490177155,6.4704031944,3.7168679237,231.6936340332,493.7590942383
394.149000000001,3.7471554279,0.0863199979,5.0852046013,0.0008286746,240.7512512207,896.9641723633,7.9623894691,3.9360969067,4.4175615311,4.5410628319,153.412109375,804.7191162109,6.2227401733,7.6703457832,2.8461463451,12.109454155,160.6360321045,849.9379882812,12.5775547028,11.3542976379,5.505218029,14.8416404724,195.6492919922,804.5134277344,18.8587284088,20.9561748505,5.6489005089,11.5599184036,212.1706848145,736.8817749023,20.9934005737,30.2526283264,6.467499733,3.7160792351,231.7077941895,493.7481384277
395.300000000001,3.7471554279,0.0863199979,5.0852050781,0.0008284797,240.7512512207,896.9656982422,7.9679760933,3.9364397526,4.420938015,4.5373325348,153.4176483154,804.6370239258,6.2279634476,7.6743960381,2.8480257988,12.1032476425,160.7059020996,849.6585083008,12.6215772629,11.3694944382,5.5130834579,14.810382843,195.5624542236,804.2593383789,18.828004837,20.976228714,5.639647007,11.5535144806,212.1977539062,736.9698486328,20.9698371887,30.2560520172,6.4644360542,3.7158801556,231.7027130127,493.9110412598
396.451000000001,3.7471554279,0.0863199979,5.0852050781,0.0008282855,240.7512512207,896.9635009766,7.9735569954,3.9367790222,4.4242939949,4.5336208344,153.4231414795,804.5587768555,6.2331590652,7.6784234047,2.8501448631,12.0899133682,160.7707061768,849.4219970703,12.6649217606,11.384604454,5.5209479332,14.7876396179,195.6262512207,803.9812011719,18.7951412201,20.9958152771,5.6308021545,11.5327997208,212.1876983643,737.1420898438,20.9472789764,30.2589969635,6.4614739418,3.7157924175,231.7272338867,493.6408691406
397.602000000001,3.7471554279,0.0863199979,5.085205555,0.0008280919,240.7512512207,896.9653320312,7.97915411,3.9371175766,4.427634716,4.5299282074,153.4286651611,804.479675293,6.2408885956,7.68268013,2.8535301685,12.0836486816,160.8218536377,849.2603759766,12.714017868,11.4025821686,5.530333519,14.7577600479,195.6906738281,803.6959838867,18.7681980133,21.0218410492,5.6226229668,11.5147790909,212.1848907471,737.4442138672,20.9156627655,30.2672157288,6.4551458359,3.7137408257,231.7272949219,493.5375061035
398.753000000001,3.7471554279,0.0863199979,5.085205555,0.0008278994,240.7512512207,896.9624633789,7.9869198799,3.9375345707,4.4344801903,4.5226888657,153.4341888428,804.323425293,6.2498788834,7.6905136108,2.8566577435,12.0718717575,160.8870239258,848.9940795898,12.7652721405,11.4247341156,5.5402245522,14.7240486145,195.7362518311,803.3510131836,18.7397727966,21.0528755188,5.6132473946,11.489979744,212.222076416,737.4829101562,20.8750858307,30.2783355713,6.4472365379,3.7104790211,231.7160644531,493.5921020508
399.904000000001,3.7471554279,0.0863199979,5.0852060318,0.0008277072,240.7512512207,896.9624023438,7.9926080704,3.9378774166,4.4378523827,4.518954277,153.4396820068,804.2476196289,6.2549295425,7.694542408,2.8584752083,12.0679569244,160.9368896484,848.7229003906,12.80697155,11.4397850037,5.5478286743,14.702963829,195.7288818359,803.2045898438,18.7056922913,21.0711994171,5.6032185555,11.4869909286,212.2289428711,737.5734863281,20.858625412,30.2800483704,6.4455628395,3.7104866505,231.7303466797,493.5985412598
401.05500000000103,3.7471554279,0.0863199979,5.0852060318,0.0008275158,240.7512512207,896.9631347656,7.998213768,3.9382205009,4.4413990974,4.5150585175,153.4452056885,804.1507568359,6.2605476379,7.6987876892,2.8609449863,12.0605773926,161.0014648438,848.5435791016,12.8492336273,11.455532074,5.555316925,14.6746902466,195.6918640137,802.8927612305,18.6735649109,21.0906944275,5.5946803093,11.4712657928,212.2324981689,737.5631103516,20.8360614777,30.283624649,6.4424848557,3.7101020813,231.7410888672,493.2966918945
402.20600000000104,3.7471554279,0.0863199979,5.0852060318,0.0008273253,240.7512512207,896.9625854492,8.0041913986,3.9385886192,4.4447360039,4.5113320351,153.4507141113,804.0799560547,6.2682027817,7.703045845,2.8639295101,12.0507726669,161.0658416748,848.2512817383,12.8959875107,11.4734477997,5.5642700195,14.6469421387,195.9267730713,802.5875244141,18.6428852081,21.1149978638,5.5858120918,11.4573507309,212.2416381836,737.793762207,20.8062763214,30.2899303436,6.4372963905,3.7085077763,231.7363128662,493.3766784668
403.35700000000105,3.7471554279,0.0863199979,5.0852065086,0.0008271359,240.7512512207,896.9639892578,8.0070486069,3.9388389587,4.4436225891,4.512149334,153.4562530518,804.0958862305,6.2683067322,7.7021641731,2.8657090664,12.0483646393,161.1155090332,848.2537841797,12.9264526367,11.480342865,5.5686502457,14.6375150681,195.9094238281,802.561706543,18.6067485809,21.1191501617,5.5776224136,11.4618406296,212.2197265625,737.8998413086,20.8116760254,30.2833251953,6.4408121109,3.7116622925,231.7372894287,493.4454956055
404.50800000000106,3.7471554279,0.0863199979,5.0852065086,0.0008269469,240.7512512207,896.9626464844,8.012556076,3.939176321,4.4468998909,4.5085196495,153.4615478516,804.0191040039,6.2732691765,7.7060747147,2.8677461147,12.0456094742,161.1791534424,847.9682617188,12.9660539627,11.4952535629,5.5754284859,14.6109161377,195.9039001465,802.2385253906,18.5723724365,21.1360855103,5.5690522194,11.4514760971,212.252532959,737.9776611328,20.795501709,30.2853317261,6.4385428429,3.7119808197,231.7672119141,493.0311889648
405.659000000001,3.7471554279,0.0863199979,5.0852069855,0.0008267587,240.7512512207,896.9622802734,8.0206804276,3.9396114349,4.4539823532,4.5010323524,153.4670562744,803.9645996094,6.2825369835,7.7141737938,2.8708930016,12.0364398956,161.2279510498,847.7013549805,13.0148506165,11.5179319382,5.5848536491,14.5797424316,195.9533843994,801.9788818359,18.5408992767,21.1659431458,5.559223175,11.4304199219,212.2466125488,738.2282104492,20.7594776154,30.295293808,6.4316835403,3.7088205814,231.7531280518,493.3520812988
406.810000000001,3.7471554279,0.0863199979,5.0852069855,0.0008265713,240.7512512207,896.9630126953,8.0262899399,3.9399542809,4.4572491646,4.4974122047,153.4725646973,803.8881225586,6.287343502,7.7180614471,2.8731279373,12.0284147263,161.2906494141,847.4967041016,13.0532083511,11.5326967239,5.5914158821,14.5596084595,196.04296875,801.762512207,18.507856369,21.1822471619,5.5503053665,11.4297151566,212.2608184814,738.3994140625,20.7460708618,30.2972221375,6.4296522141,3.7088141441,231.7587432861,493.0083312988
407.96100000000104,3.7471554279,0.0863199979,5.0852069855,0.0008263848,240.7512512207,896.9629516602,8.0319328308,3.9403002262,4.4605116844,4.4937772751,153.4780731201,803.8147583008,6.2948799133,7.7222180367,2.8761751652,12.0242567062,161.339630127,847.2247924805,13.0974798203,11.5505418777,5.5997300148,14.5295972824,195.9476928711,801.5521850586,18.4756679535,21.204750061,5.541724205,11.4123039246,212.2623443604,738.5754394531,20.718421936,30.3024845123,6.4257159233,3.7077391148,231.7710113525,493.1322631836
